orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
417,"B0000301262695","2021-10-27",22181210,2,9156.88,1856.45,7567.67,0.00,1589.21,0.00000000000,"193.61",0.00,"570.98","1285.46","","0.00","0.00",221
418,"B0000301262696","2021-10-27",22181253,2,4233.41,525.98,3498.69,0.00,734.72,0.00000000000,"89.51",0.00,"221.99","303.99","","0.00","0.00",221
419,"B0000301262697","2021-10-27",22181350,2,5726.95,1283.96,4733.02,0.00,993.93,0.00000000000,"121.09",0.00,"656.98","626.98","","0.00","0.00",221
420,"B0000301262698","2021-10-27",22246878,2,9607.92,2844.92,7940.43,0.00,1667.49,0.00000000000,"203.14",0.00,"2105.44","739.48","","0.00","0.00",221
421,"B0000301262699","2021-10-27",22257390,2,2823.62,325.98,2333.57,0.00,490.05,0.00000000000,"59.70",0.00,"219.99","105.99","","0.00","0.00",221
422,"B0000301262700","2021-10-27",22260579,2,7939.73,1707.96,6561.76,0.00,1377.97,0.00000000000,"167.87",0.00,"645.98","1061.97","","0.00","0.00",221
423,"B0000301262701","2021-10-27",22260668,2,3028.99,304.99,2503.30,0.00,525.69,0.00000000000,"64.04",0.00,"60.00","244.99","","0.00","0.00",221
424,"B0000301262702","2021-10-27",22269819,2,5087.44,1409.95,4204.50,0.00,882.94,0.00000000000,"107.57",0.00,"1058.97","350.98","","0.00","0.00",221
425,"B0000301262703","2021-10-27",22274294,2,5095.62,1241.96,4211.26,0.00,884.36,0.00000000000,"107.74",0.00,"770.98","470.98","","0.00","0.00",221
426,"B0000301262704","2021-10-27",22275126,2,8864.23,1842.95,7325.81,0.00,1538.42,0.00000000000,"187.42",0.00,"633.98","1208.97","","0.00","0.00",221
427,"B0000301262705","2021-10-27",22276220,2,4458.18,860.97,3684.44,0.00,773.73,0.00000000000,"94.26",0.00,"344.99","515.98","","0.00","0.00",221
428,"B0000301262706","2021-10-27",22276246,10,10860.31,3198.90,8122.59,0.00,2737.72,243.68000000000,"229.62",0.00,"2352.93","845.97","","0.00","1031.98",221
429,"B0000301262707","2021-10-27",22276548,2,4180.28,977.97,3454.78,0.00,725.50,0.00000000000,"88.39",0.00,"590.99","386.98","","0.00","0.00",221
430,"B0000301262708","2021-10-27",22276580,2,2529.41,273.99,2090.42,0.00,438.99,0.00000000000,"53.48",0.00,"102.00","171.99","","0.00","0.00",221
431,"B0000301262709","2021-10-27",22277749,2,5123.18,854.97,4234.04,0.00,889.15,0.00000000000,"108.32",0.00,"105.00","749.97","","0.00","0.00",221
432,"B0000301262710","2021-10-27",22301011,2,8345.19,1410.95,6896.85,0.00,1448.34,0.00000000000,"176.44",0.00,"52.00","1358.95","","0.00","0.00",221
433,"B0000301262711","2021-10-27",22301178,2,6592.30,1946.96,5448.18,0.00,1144.12,0.00000000000,"139.38",0.00,"1529.96","416.99","","0.00","0.00",221
434,"B0000301262712","2021-10-27",22301372,2,3118.90,456.99,2577.60,0.00,541.30,0.00000000000,"65.94",0.00,"315.99","140.99","","0.00","0.00",221
435,"B0000301262713","2021-10-27",22310940,2,7616.90,1833.96,6294.96,0.00,1321.94,0.00000000000,"161.05",0.00,"984.98","848.98","","0.00","0.00",221
436,"B0000301262714","2021-10-27",22312056,10,27759.91,6756.35,20762.06,0.00,6997.85,622.86000000000,"586.94",0.00,"3205.93","3550.42","","0.00","2637.82",221
437,"B0000301262715","2021-10-27",22312153,2,5918.50,1546.45,4891.32,0.00,1027.18,0.00000000000,"125.14",0.00,"1046.97","499.49","","0.00","0.00",221
438,"B0000301262716","2021-10-27",22312188,2,4957.73,1046.97,4097.30,0.00,860.43,0.00000000000,"104.82",0.00,"479.99","566.98","","0.00","0.00",221
439,"B0000301262717","2021-10-27",22312480,2,4342.74,1028.97,3589.04,0.00,753.70,0.00000000000,"91.82",0.00,"629.98","398.99","","0.00","0.00",221
440,"B0000301262718","2021-10-27",22312765,2,2872.72,402.99,2374.15,0.00,498.57,0.00000000000,"60.74",0.00,"185.99","217.00","","0.00","0.00",221
441,"B0000301262719","2021-10-27",22318500,2,8155.36,1026.98,6739.96,0.00,1415.39,0.00000000000,"172.43",0.00,"355.99","670.99","","0.00","0.00",221
442,"B0000301262720","2021-10-27",22319468,2,4438.75,674.98,3668.39,0.00,770.36,0.00000000000,"93.85",0.00,"0.00","674.98","","0.00","0.00",221
443,"B0000301262721","2021-10-27",22331794,10,10353.72,2034.95,7743.71,0.00,2610.02,232.31000000000,"218.91",0.00,"509.48","1525.47","","0.00","983.84",221
444,"B0000301262722","2021-10-27",22341749,10,35603.78,8028.36,26628.61,0.00,8975.17,798.86000000000,"752.78",0.00,"3223.93","4804.43","","0.00","3383.16",221
445,"B0000301262723","2021-10-27",22358501,2,3838.08,622.98,3171.96,0.00,666.11,0.00000000000,"81.15",0.00,"473.99","149.00","","0.00","0.00",221
